stratum_id,lon,lat
14,-72.3247760389526,39.6231901351441
14,-72.3235857927973,39.6265980428626
14,-72.3235858364938,39.6300013137939
14,-72.3224031683785,39.633589633506
14,-72.3224032097224,39.6368095851228
14,-72.3224032416101,39.6392930620506
14,-72.3235860136933,39.6438023578856
14,-72.3247763708848,39.6490431221485
14,-72.3271568435222,39.6547452573559
14,-72.3283471865755,39.6588854797893
14,-72.3307276249144,39.6619168687155
14,-72.3319179573326,39.6652291654651
14,-72.3331081199654,39.6693665245318
14,-72.3342984688636,39.673963049946
14,-72.3342985243417,39.6782849786011
14,-72.3342985821921,39.6827917149608
14,-72.3342986399528,39.6872914656483
14,-72.3342987107603,39.6928076050239
14,-72.3331084740196,39.6969477663872
14,-72.3319183986791,39.6996096457339
14,-72.3307281406755,39.7020930816614
14,-72.3295378861924,39.7048506149784
14,-72.3259672334652,39.7076972085438
14,-72.3224041624151,39.7110073092426
14,-72.3188334943561,39.7126589625635
14,-72.3164530996929,39.7130267398435
14,-72.3152628109866,39.7131181287535
14,-72.3105020098395,39.7129331473805
14,-72.3069313253262,39.7133031563127
14,-72.3009802496747,39.7143150846194
14,-72.2938464633895,39.7156011465641
14,-72.2867051025638,39.7169785638444
14,-72.2807616002663,39.7178054525411
14,-72.276000630581,39.7185409497272
14,-72.2736202335771,39.7187259413761
14,-72.2676691437325,39.7186323566663
14,-72.2605277853014,39.7201946920476
14,-72.2522037174484,39.7221247157791
14,-72.2450623680617,39.7246029065155
14,-72.23792100525,39.726167346705
14,-72.2284068195765,39.727910036883
14,-72.2188850605773,39.729842092542
14,-72.2117512781013,39.7317718526035
14,-72.2069904928596,39.7330575863458
14,-72.2022295307442,39.7346173641134
14,-72.1939054693665,39.7374672070439
14,-72.1855740184389,39.7407736710647
14,-72.178432671815,39.7436187953252
14,-72.1701086126617,39.7466531707806
14,-72.1641575519227,39.7491326990384
14,-72.1570162018104,39.7517948101888
14,-72.1510727184334,39.7545481408621
14,-72.143931367419,39.7572122689365
14,-72.1391705953806,39.7596914085252
14,-72.1344096406548,39.7619878198116
14,-72.12727587593,39.7655692640463
14,-72.1225151189461,39.7693353541665
14,-72.1213248325778,39.7697005976758
14,-72.1141910750364,39.7739229914128
14,-72.1058594813326,39.7807170063835
14,-72.0999084578809,39.786593021386
14,-72.0939574166413,39.7909969260365
14,-72.0892040538596,39.794763840699
14,-72.0844432987377,39.7987999062529
14,-72.0820627472629,39.8013710168959
14,-72.0773019853754,39.8048568959993
14,-72.0713585296737,39.8101788549018
14,-72.0642172080067,39.8155916530863
14,-72.0594562758767,39.8199959058499
14,-72.055885631378,39.8241239341622
14,-72.0499421767364,39.8296290732082
14,-72.0451812525252,39.8347666492419
14,-72.0404204903245,39.8383420393886
14,-72.0356595572009,39.8427470475462
14,-72.0308987946567,39.8463220191156
