geography_set,polygon_id,variable,year,window_num,window_doy_start,value_mean,value_sd,n_valid_pixels,n_days_with_data,n_pixel_obs,sparse
cinar,Browns,sst,2022,20,153,11.765625302599936,1.475096696866813,154,8,1232,FALSE
cinar,Browns,sst,2022,21,161,12.604299374616259,1.4418514171923953,154,8,1232,FALSE
cinar,Browns,sst,2022,22,169,13.675318853147212,1.7026788017073602,154,8,1232,FALSE
cinar,Browns,sst,2022,23,177,15.572003132472288,1.708847344766306,154,8,1232,FALSE
cinar,Browns,sst,2022,24,185,16.198187208460457,1.810378698570581,154,8,1232,FALSE
cinar,Browns,sst,2022,25,193,17.176394497661885,1.8267437889237674,154,8,1232,FALSE
cinar,Browns,sst,2022,26,201,17.280293669491073,2.1531833911693194,154,8,1232,FALSE
cinar,Browns,sst,2022,27,209,17.738620663894192,2.581169857536124,154,8,1232,FALSE
cinar,Browns,sst,2022,28,217,19.227774042399027,2.491615807727879,154,8,1232,FALSE
cinar,Browns,sst,2022,29,225,19.73517544245782,2.2991645418971753,154,8,1232,FALSE
cinar,Browns,sst,2022,30,233,20.513330089464453,1.750197067824461,154,8,1232,FALSE
cinar,Browns,sst,2022,31,241,20.825162431434993,1.5928466657223106,154,8,1232,FALSE
cinar,Browns,sst,2022,32,249,21.051584119111,1.6169355157739016,154,8,1232,FALSE
cinar,Browns,sst,2022,33,257,20.14293032091637,1.7314306091778786,154,8,1232,FALSE
cinar,Browns,sst,2022,34,265,17.726514492814008,2.1914417974938862,154,8,1232,FALSE
cinar,Browns,sst,2022,35,273,16.507007879798294,2.330456202846856,154,8,1232,FALSE
cinar,Browns,sst,2022,36,281,16.14988369691473,2.255500128623588,154,8,1232,FALSE
cinar,Browns,sst,2022,37,289,16.073591034819902,1.9878649415943304,154,7,1078,FALSE
cinar,Browns,sst,2022,38,297,16.17351301287086,1.9493229729286627,154,8,1232,FALSE
cinar,Browns,sst,2022,39,305,16.06052103926722,2.6884077843548595,154,8,1232,FALSE
cinar,Browns,sst,2022,40,313,14.82556775544128,2.795912000795527,154,8,1232,FALSE
cinar,Browns,sst,2022,41,321,13.417529464670924,3.2138687573745,154,8,1232,FALSE
cinar,Browns,sst,2022,42,329,12.289907120208182,3.6189730166509486,154,8,1232,FALSE
cinar,Browns,sst,2022,43,337,12.033608055103377,3.551973404214102,154,8,1232,FALSE
cinar,Browns,sst,2022,44,345,12.008135076669106,3.336817036476638,154,8,1232,FALSE
cinar,Browns,sst,2022,45,353,11.249095923754577,3.206112206860078,154,8,1232,FALSE
cinar,Browns,sst,2022,46,361,9.513124789230034,2.581856515379277,154,5,770,FALSE
cinar,EGOM,sst,2022,1,1,8.151897082184878,0.7522557832970498,38,8,304,FALSE
cinar,EGOM,sst,2022,2,9,7.3142542608225245,0.9794293853983861,38,8,304,FALSE
cinar,EGOM,sst,2022,3,17,6.098176348761323,1.1558649402536898,38,8,304,FALSE
cinar,EGOM,sst,2022,4,25,5.612323853895172,1.1819739366335598,38,8,304,FALSE
cinar,EGOM,sst,2022,5,33,5.174180102495043,1.0720169392424324,38,8,304,FALSE
cinar,EGOM,sst,2022,6,41,4.902501892154463,1.0704923376578503,38,8,304,FALSE
cinar,EGOM,sst,2022,7,49,4.839994188487941,1.027121334692322,38,8,304,FALSE
cinar,EGOM,sst,2022,8,57,4.311163371353476,1.0928412849583578,38,8,304,FALSE
cinar,EGOM,sst,2022,9,65,4.318423052835694,1.0293657532437919,38,8,304,FALSE
cinar,EGOM,sst,2022,10,73,4.342461943098627,0.9369382533684353,38,8,304,FALSE
cinar,EGOM,sst,2022,11,81,4.492800715006906,0.6788155527660354,38,8,304,FALSE
cinar,EGOM,sst,2022,12,89,4.582427869338019,0.5528451160760853,38,8,304,FALSE
cinar,EGOM,sst,2022,13,97,5.254808655642073,0.4072797894549371,38,8,304,FALSE
cinar,EGOM,sst,2022,14,105,5.552609875396214,0.33335783599916025,38,8,304,FALSE
cinar,EGOM,sst,2022,15,113,5.862387538839885,0.39688256642107794,38,8,304,FALSE
cinar,EGOM,sst,2022,16,121,6.808760561096397,0.5730649915557032,38,8,304,FALSE
cinar,EGOM,sst,2022,17,129,7.737867436135281,0.7948426198524666,38,8,304,FALSE
cinar,EGOM,sst,2022,18,137,8.262526500850708,0.6905280514808304,38,8,304,FALSE
cinar,EGOM,sst,2022,19,145,9.179025942511839,0.9678396235729481,38,8,304,FALSE
cinar,EGOM,sst,2022,20,153,10.557578828026935,1.253758527269232,38,8,304,FALSE
cinar,EGOM,sst,2022,21,161,11.543379990636716,1.2733779213361136,38,8,304,FALSE
cinar,EGOM,sst,2022,22,169,11.349752634099533,1.1486389814293132,38,8,304,FALSE
cinar,EGOM,sst,2022,23,177,12.96760465200714,1.274480523895788,38,8,304,FALSE
cinar,EGOM,sst,2022,24,185,13.76276738246201,1.6253345347261008,38,8,304,FALSE
cinar,EGOM,sst,2022,25,193,14.166481160082112,1.7157498281795196,38,8,304,FALSE
cinar,EGOM,sst,2022,26,201,15.423800371904292,1.469760302908586,38,8,304,FALSE
cinar,EGOM,sst,2022,27,209,16.03241770698223,1.8069952576606976,38,8,304,FALSE
cinar,EGOM,sst,2022,28,217,17.02770281726998,1.910648347668739,38,8,304,FALSE
cinar,EGOM,sst,2022,29,225,15.909895605432576,1.5949641819055453,38,8,304,FALSE
cinar,EGOM,sst,2022,30,233,16.535875313413666,1.5847204247842928,38,8,304,FALSE
cinar,EGOM,sst,2022,31,241,15.90343714471736,1.6392308322225901,38,8,304,FALSE
cinar,EGOM,sst,2022,32,249,15.814981665691876,1.343281344983532,38,8,304,FALSE
cinar,EGOM,sst,2022,33,257,14.350083717341711,1.1253916359016665,38,8,304,FALSE
cinar,EGOM,sst,2022,34,265,13.461576873028934,0.5734696129780507,38,8,304,FALSE
cinar,EGOM,sst,2022,35,273,13.01063634394394,0.4370922651463718,38,8,304,FALSE
cinar,EGOM,sst,2022,36,281,12.8155201287677,0.4046707407536862,38,8,304,FALSE
cinar,EGOM,sst,2022,37,289,12.700182043007562,0.3638100874826675,38,7,266,FALSE
cinar,EGOM,sst,2022,38,297,12.922571462941482,0.3295043289114864,38,8,304,FALSE
cinar,EGOM,sst,2022,39,305,12.81571384957457,0.31129709662090366,38,8,304,FALSE
cinar,EGOM,sst,2022,40,313,12.011736940700352,0.3823190897581646,38,8,304,FALSE
cinar,EGOM,sst,2022,41,321,10.797282347480085,0.3656268741177425,38,8,304,FALSE
cinar,EGOM,sst,2022,42,329,9.909751493145867,0.23588291082088572,38,8,304,FALSE
cinar,EGOM,sst,2022,43,337,9.803063818270935,0.3807117217510244,38,8,304,FALSE
cinar,EGOM,sst,2022,44,345,9.064553907730476,0.5421295863858393,38,8,304,FALSE
cinar,EGOM,sst,2022,45,353,8.130454461097672,0.5802703638878998,38,8,304,FALSE
cinar,EGOM,sst,2022,46,361,7.625343637672502,0.7430715740129171,38,5,190,FALSE
cinar,GMB150,sst,2022,1,1,8.454655500676298,0.2927925290938915,12,8,96,FALSE
cinar,GMB150,sst,2022,2,9,7.90689568482152,0.41717616108780564,12,8,96,FALSE
cinar,GMB150,sst,2022,3,17,6.735554033340372,0.43543094289075884,12,8,96,FALSE
cinar,GMB150,sst,2022,4,25,6.079187661775072,0.2727646049486907,12,8,96,FALSE
cinar,GMB150,sst,2022,5,33,5.494023657519803,0.19040460896971653,12,8,96,FALSE
cinar,GMB150,sst,2022,6,41,5.196066136544008,0.4049606796288812,12,8,96,FALSE
cinar,GMB150,sst,2022,7,49,4.938960522579387,0.30380345541569853,12,8,96,FALSE
cinar,GMB150,sst,2022,8,57,4.622507415555973,0.35601587104105603,12,8,96,FALSE
cinar,GMB150,sst,2022,9,65,4.806217273146885,0.41458603127377636,12,8,96,FALSE
cinar,GMB150,sst,2022,10,73,4.708365097666193,0.518030420077537,12,8,96,FALSE
cinar,GMB150,sst,2022,11,81,4.971755560176481,0.478368407522893,12,8,96,FALSE
cinar,GMB150,sst,2022,12,89,5.020950886177308,0.5357018498856109,12,8,96,FALSE
cinar,GMB150,sst,2022,13,97,5.700169112176077,0.3133608409782879,12,8,96,FALSE
cinar,GMB150,sst,2022,14,105,5.530182678657015,0.43338492078539276,12,8,96,FALSE
cinar,GMB150,sst,2022,15,113,5.55761757101147,0.27285681806210865,12,8,96,FALSE
cinar,GMB150,sst,2022,16,121,6.348892836780154,0.40484102085438495,12,8,96,FALSE
cinar,GMB150,sst,2022,17,129,7.091275103838432,0.47152898392918263,12,8,96,FALSE
cinar,GMB150,sst,2022,18,137,7.601046594650191,0.3452576304117689,12,8,96,FALSE
cinar,GMB150,sst,2022,19,145,8.290260956323348,0.5267704002085016,12,8,96,FALSE
cinar,GMB150,sst,2022,20,153,9.547707672240012,0.6816137040407568,12,8,96,FALSE
cinar,GMB150,sst,2022,21,161,10.27962988129188,0.7095217041309065,12,8,96,FALSE
cinar,GMB150,sst,2022,22,169,10.529685437277314,0.6111797477882988,12,8,96,FALSE
cinar,GMB150,sst,2022,23,177,11.71571863814398,0.7276748677223257,12,8,96,FALSE
cinar,GMB150,sst,2022,24,185,12.488870089982703,0.9219884427029258,12,8,96,FALSE
cinar,GMB150,sst,2022,25,193,12.983659022875763,1.0691164605516874,12,8,96,FALSE
cinar,GMB150,sst,2022,26,201,14.272152098784224,1.1876356600335034,12,8,96,FALSE
cinar,GMB150,sst,2022,27,209,14.189478870997977,1.4299917286989003,12,8,96,FALSE
cinar,GMB150,sst,2022,28,217,15.63473071878021,1.2711717903885114,12,8,96,FALSE
cinar,GMB150,sst,2022,29,225,14.800505939945037,0.975052886537505,12,8,96,FALSE
cinar,GMB150,sst,2022,30,233,15.030424215279309,0.6972481523334677,12,8,96,FALSE
cinar,GMB150,sst,2022,31,241,14.447139967458822,0.7001827632436513,12,8,96,FALSE
cinar,GMB150,sst,2022,32,249,14.567850183862351,0.6915069921423463,12,8,96,FALSE
cinar,GMB150,sst,2022,33,257,13.79647332712482,0.627979576902643,12,8,96,FALSE
cinar,GMB150,sst,2022,34,265,13.308264133846762,0.4513385980892928,12,8,96,FALSE
cinar,GMB150,sst,2022,35,273,12.80423334675203,0.4214157483278832,12,8,96,FALSE
cinar,GMB150,sst,2022,36,281,12.40625448141678,0.18303453770373038,12,8,96,FALSE
cinar,GMB150,sst,2022,37,289,12.53666973331387,0.2047655280296045,12,7,84,FALSE
cinar,GMB150,sst,2022,38,297,12.922377158283501,0.25609954297408966,12,8,96,FALSE
cinar,GMB150,sst,2022,39,305,12.68210933606255,0.23862724278109848,12,8,96,FALSE
cinar,GMB150,sst,2022,40,313,11.721848558137234,0.34521154588647024,12,8,96,FALSE
cinar,GMB150,sst,2022,41,321,10.658761221181308,0.3083104726165779,12,8,96,FALSE
cinar,GMB150,sst,2022,42,329,9.852922444043005,0.12206727422349452,12,8,96,FALSE
cinar,GMB150,sst,2022,43,337,10.099579481010538,0.14170925067296322,12,8,96,FALSE
cinar,GMB150,sst,2022,44,345,9.440532517851207,0.43548062092100853,12,8,96,FALSE
cinar,GMB150,sst,2022,45,353,8.381139954380062,0.189029275125593,12,8,96,FALSE
cinar,GMB150,sst,2022,46,361,7.866370790938231,0.37928187384502576,12,5,60,FALSE
cinar,GeorgesNEC,sst,2022,1,1,8.954649814206075,0.40499294836450156,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,2,9,7.848230540112013,0.8000505086387066,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,3,17,6.43277224786653,0.6669519301854279,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,4,25,5.928399806207484,0.6459855403573744,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,5,33,6.231061201580352,0.6933391179239571,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,6,41,6.381347616795691,0.7885079228358125,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,7,49,6.206070537533063,0.8131398295134047,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,8,57,5.781331456059499,0.7186069535218643,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,9,65,5.5012104654413925,0.6161919177325423,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,10,73,5.3819741704374495,0.5135084615928879,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,11,81,5.327665735103632,0.4958949141510865,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,12,89,5.176129003218457,0.5075677918903359,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,13,97,5.573960611462595,0.699913300424508,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,14,105,5.89778384061064,0.6946286833149897,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,15,113,6.279209679995107,0.6402063887203875,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,16,121,6.874194301029403,0.7550266060435571,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,17,129,7.271592752219257,1.019276794263592,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,18,137,8.602656011132284,0.6792888377828995,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,19,145,10.163934495932907,0.7411332853290392,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,20,153,11.54311385890856,0.940079715153491,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,21,161,12.825935911885738,0.8461329583708104,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,22,169,12.828801394797257,0.8198896849422804,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,23,177,14.643341450346899,0.8487209532443314,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,24,185,16.070245731530257,0.905993467987626,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,25,193,16.68266195638333,1.0255819140623588,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,26,201,17.624054005348544,1.1045329674306643,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,27,209,18.87663735054101,0.9286259224854364,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,28,217,19.940865732514766,0.9764104305636611,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,29,225,18.75693857247439,1.1972674047895606,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,30,233,19.035341081044354,0.6982346046514923,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,31,241,19.41225864509805,0.6913898611358896,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,32,249,18.931803473393668,0.5384015462800341,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,33,257,17.801093631522747,0.8667254145413184,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,34,265,16.017675903470778,0.940110626212284,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,35,273,14.755842920755788,0.7448419033818551,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,36,281,14.660962426337038,0.7389428800331383,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,37,289,14.655546292893463,0.576986922263849,40,7,280,FALSE
cinar,GeorgesNEC,sst,2022,38,297,14.833669037602878,0.55961118951369615,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,39,305,14.49982524895086,0.6339218043634514,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,40,313,13.416549723051247,0.5931631681169164,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,41,321,11.86862432973032,0.7122511421462295,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,42,329,10.884370364421933,0.6771139981779689,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,43,337,11.236018072071534,0.7708296959684074,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,44,345,10.851181389286221,0.7979885660130199,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,45,353,9.533861022171356,0.5013349129363932,40,8,320,FALSE
cinar,GeorgesNEC,sst,2022,46,361,8.718999254830388,0.519520000540561,40,5,200,FALSE
cinar,Halifax,sst,2022,1,1,5.440111847512402,1.1942142825925703,350,8,2800,FALSE
cinar,Halifax,sst,2022,2,9,4.5830346931215535,1.2582545052220904,350,8,2800,FALSE
cinar,Halifax,sst,2022,3,17,3.7796930276590515,1.1852769812421116,350,8,2800,FALSE
cinar,Halifax,sst,2022,4,25,3.1246630486640488,1.399982367091478,350,8,2800,FALSE
cinar,Halifax,sst,2022,5,33,2.373691504456371,1.6415871336147332,350,8,2800,FALSE
cinar,Halifax,sst,2022,6,41,2.893819627356315,1.7730898280659235,350,8,2800,FALSE
cinar,Halifax,sst,2022,7,49,3.2884420825849934,1.8639227521736828,350,8,2800,FALSE
cinar,Halifax,sst,2022,8,57,2.2035689513726338,1.7315514570571877,350,8,2800,FALSE
cinar,Halifax,sst,2022,9,65,2.081035350923831,1.616812751785828,350,8,2800,FALSE
cinar,Halifax,sst,2022,10,73,2.28185929559315,1.8577316204233403,350,8,2800,FALSE
cinar,Halifax,sst,2022,11,81,2.2908456441470455,1.7982206296794865,350,8,2800,FALSE
cinar,Halifax,sst,2022,12,89,2.2095121399768503,1.5562506170430588,350,8,2800,FALSE
cinar,Halifax,sst,2022,13,97,2.4996700683499573,1.5375075283817492,350,8,2800,FALSE
cinar,Halifax,sst,2022,14,105,2.9756429965751914,1.6939172520273018,350,8,2800,FALSE
cinar,Halifax,sst,2022,15,113,3.2349432544137726,1.6133520191792745,350,8,2800,FALSE
cinar,Halifax,sst,2022,16,121,3.7644533873288957,1.5637335584378542,350,8,2800,FALSE
cinar,Halifax,sst,2022,17,129,5.141051564689799,1.2161678671516667,350,8,2800,FALSE
cinar,Halifax,sst,2022,18,137,6.590772553736872,1.33975484849031,350,8,2800,FALSE
cinar,Halifax,sst,2022,19,145,7.256366746943118,1.318092208186207,350,8,2800,FALSE
cinar,Halifax,sst,2022,20,153,8.191038443704686,1.5535491935220849,350,8,2800,FALSE
cinar,Halifax,sst,2022,21,161,9.441844854821992,1.3209575552671662,350,8,2800,FALSE
cinar,Halifax,sst,2022,22,169,10.615027076406943,1.408719102930144,350,8,2800,FALSE
cinar,Halifax,sst,2022,23,177,12.838694777192819,1.6890549293584136,350,8,2800,FALSE
cinar,Halifax,sst,2022,24,185,14.19618197975352,1.279868805429251,350,8,2800,FALSE
cinar,Halifax,sst,2022,25,193,16.183899225514903,1.3096019691949328,350,8,2800,FALSE
cinar,Halifax,sst,2022,26,201,16.811448388692884,1.1675935972117593,350,8,2800,FALSE
cinar,Halifax,sst,2022,27,209,18.021529005958357,1.2630517612361978,350,8,2800,FALSE
cinar,Halifax,sst,2022,28,217,19.315023701484765,1.079493040019029,350,8,2800,FALSE
cinar,Halifax,sst,2022,29,225,19.88073091341811,1.0899177097206103,350,8,2800,FALSE
cinar,Halifax,sst,2022,30,233,20.254104681106845,0.9581996805162617,350,8,2800,FALSE
cinar,Halifax,sst,2022,31,241,20.666709851698123,0.9591626710584255,350,8,2800,FALSE
cinar,Halifax,sst,2022,32,249,19.83158369651604,1.3459600085677574,350,8,2800,FALSE
cinar,Halifax,sst,2022,33,257,17.894468882654127,1.766748253076204,350,8,2800,FALSE
cinar,Halifax,sst,2022,34,265,15.449613350081117,1.864926123738182,350,8,2800,FALSE
cinar,Halifax,sst,2022,35,273,13.724847541643177,1.692377892332575,350,8,2800,FALSE
cinar,Halifax,sst,2022,36,281,13.531895859695442,1.5630803336158012,350,8,2800,FALSE
cinar,Halifax,sst,2022,37,289,13.542443138173255,1.762618127227068,350,7,2450,FALSE
cinar,Halifax,sst,2022,38,297,13.491046193887028,1.7218367269058155,350,8,2800,FALSE
cinar,Halifax,sst,2022,39,305,12.0984701394722,1.9378726882180217,350,8,2800,FALSE
cinar,Halifax,sst,2022,40,313,10.586295621411749,1.875207081742494,350,8,2800,FALSE
cinar,Halifax,sst,2022,41,321,9.506003690446276,2.2073176949245044,350,8,2800,FALSE
cinar,Halifax,sst,2022,42,329,8.356030322803695,2.1054330344449554,350,8,2800,FALSE
cinar,Halifax,sst,2022,43,337,7.973733701937099,2.08857241749294,350,8,2800,FALSE
cinar,Halifax,sst,2022,44,345,7.5678111382083175,2.0940656561439757,350,8,2800,FALSE
cinar,Halifax,sst,2022,45,353,7.0467891909101,1.7442299634566623,350,8,2800,FALSE
cinar,Halifax,sst,2022,46,361,6.668812422395378,1.4078488646510945,350,5,1750,FALSE
cinar,JB,sst,2022,1,1,9.05327275385882,0.1463674083905133,24,8,192,FALSE
cinar,JB,sst,2022,2,9,8.28362646042577,0.49039514637666826,24,8,192,FALSE
cinar,JB,sst,2022,3,17,7.036081226754037,0.4963078636208345,24,8,192,FALSE
cinar,JB,sst,2022,4,25,6.220302161819833,0.4960571418656214,24,8,192,FALSE
cinar,JB,sst,2022,5,33,5.631889019803661,0.32373724965851697,24,8,192,FALSE
cinar,JB,sst,2022,6,41,5.519750759556348,0.4101887531474849,24,8,192,FALSE
cinar,JB,sst,2022,7,49,5.4842205577607945,0.2745669471078738,24,8,192,FALSE
cinar,JB,sst,2022,8,57,5.289282232811579,0.18021376631023586,24,8,192,FALSE
cinar,JB,sst,2022,9,65,5.439798148979211,0.24786996184179025,24,8,192,FALSE
cinar,JB,sst,2022,10,73,5.460389500892683,0.2553714485009577,24,8,192,FALSE
cinar,JB,sst,2022,11,81,5.41524034395853,0.1601358878470136,24,8,192,FALSE
cinar,JB,sst,2022,12,89,5.477632365765454,0.17085954631911493,24,8,192,FALSE
cinar,JB,sst,2022,13,97,5.829955299771879,0.1549390202649753,24,8,192,FALSE
cinar,JB,sst,2022,14,105,5.9889940407473725,0.20410204287050468,24,8,192,FALSE
cinar,JB,sst,2022,15,113,6.226575663379068,0.3122993624398728,24,8,192,FALSE
cinar,JB,sst,2022,16,121,7.079223894404705,0.4694387959057581,24,8,192,FALSE
cinar,JB,sst,2022,17,129,7.889726678683221,0.7344375018664356,24,8,192,FALSE
cinar,JB,sst,2022,18,137,9.088261196493894,0.693198401852053,24,8,192,FALSE
cinar,JB,sst,2022,19,145,10.200465431943998,0.6324009782136819,24,8,192,FALSE
cinar,JB,sst,2022,20,153,11.368190330994555,0.7967435606186966,24,8,192,FALSE
cinar,JB,sst,2022,21,161,12.359014890599065,0.6888260830560495,24,8,192,FALSE
cinar,JB,sst,2022,22,169,12.542263179848607,0.6965544681291247,24,8,192,FALSE
cinar,JB,sst,2022,23,177,14.14364631874758,0.6287601180634796,24,8,192,FALSE
cinar,JB,sst,2022,24,185,15.253866329219923,0.6698219681700379,24,8,192,FALSE
cinar,JB,sst,2022,25,193,16.020117875767344,0.7646726977463194,24,8,192,FALSE
cinar,JB,sst,2022,26,201,17.31323695638749,0.8251436625928361,24,8,192,FALSE
cinar,JB,sst,2022,27,209,18.37290420827836,0.9067995438906159,24,8,192,FALSE
cinar,JB,sst,2022,28,217,19.16499804426298,0.9915136338116602,24,8,192,FALSE
cinar,JB,sst,2022,29,225,17.897165811130353,1.0479496594121334,24,8,192,FALSE
cinar,JB,sst,2022,30,233,18.392875847609808,0.9569294605868323,24,8,192,FALSE
cinar,JB,sst,2022,31,241,18.09430167230691,1.0352882115943807,24,8,192,FALSE
cinar,JB,sst,2022,32,249,17.767845073130896,0.8592106144739428,24,8,192,FALSE
cinar,JB,sst,2022,33,257,16.11785279727991,1.2294062430841308,24,8,192,FALSE
cinar,JB,sst,2022,34,265,14.566401957026812,0.690760765664082,24,8,192,FALSE
cinar,JB,sst,2022,35,273,13.639088574119967,0.4120220763472936,24,8,192,FALSE
cinar,JB,sst,2022,36,281,13.358530171890742,0.3182991342816297,24,8,192,FALSE
cinar,JB,sst,2022,37,289,13.410281266483894,0.39273111073560074,24,7,168,FALSE
cinar,JB,sst,2022,38,297,13.448134420598718,0.3688798208383232,24,8,192,FALSE
cinar,JB,sst,2022,39,305,13.285753162511993,0.36357236619546957,24,8,192,FALSE
cinar,JB,sst,2022,40,313,12.226457270443937,0.3948306396554532,24,8,192,FALSE
cinar,JB,sst,2022,41,321,10.910787877296245,0.3839382036346867,24,8,192,FALSE
cinar,JB,sst,2022,42,329,10.087803204511513,0.13932955669068553,24,8,192,FALSE
cinar,JB,sst,2022,43,337,10.189888685904466,0.2303028222004535,24,8,192,FALSE
cinar,JB,sst,2022,44,345,9.840319478499314,0.44901474578524636,24,8,192,FALSE
cinar,JB,sst,2022,45,353,9.268144120706275,0.43999123142987023,24,8,192,FALSE
cinar,JB,sst,2022,46,361,8.76992859046013,0.3306447013557182,24,5,120,FALSE
cinar,WSS,sst,2022,1,1,7.681620893538521,0.920939381125547,61,8,488,FALSE
cinar,WSS,sst,2022,2,9,6.619098767198149,1.12523112263901,61,8,488,FALSE
cinar,WSS,sst,2022,3,17,5.087152335146289,1.0532602590927191,61,8,488,FALSE
cinar,WSS,sst,2022,4,25,4.401768252638577,0.9834149988237774,61,8,488,FALSE
cinar,WSS,sst,2022,5,33,4.180599773316209,1.0210301351622404,61,8,488,FALSE
cinar,WSS,sst,2022,6,41,4.393820348556253,1.035978887138859,61,8,488,FALSE
cinar,WSS,sst,2022,7,49,4.466025214900358,1.0190638184389138,61,8,488,FALSE
cinar,WSS,sst,2022,8,57,4.427934459694693,0.8958053108007993,61,8,488,FALSE
cinar,WSS,sst,2022,9,65,4.570278264896757,0.8785783238944329,61,8,488,FALSE
cinar,WSS,sst,2022,10,73,4.7152067784787235,0.6761186345021017,61,8,488,FALSE
cinar,WSS,sst,2022,11,81,4.71094815614286,0.6017690301108382,61,8,488,FALSE
cinar,WSS,sst,2022,12,89,4.598439784279924,0.6716705951979668,61,8,488,FALSE
cinar,WSS,sst,2022,13,97,4.8151867247170514,0.7982414213989197,61,8,488,FALSE
cinar,WSS,sst,2022,14,105,4.848998896278059,0.7337639180649218,61,8,488,FALSE
cinar,WSS,sst,2022,15,113,5.098658937488066,0.6488937142178063,61,8,488,FALSE
cinar,WSS,sst,2022,16,121,5.689255915910188,0.7293204100019839,61,8,488,FALSE
cinar,WSS,sst,2022,17,129,6.372818387821853,1.0190306101327584,61,8,488,FALSE
cinar,WSS,sst,2022,18,137,7.396315851715679,0.7226519635693376,61,8,488,FALSE
cinar,WSS,sst,2022,19,145,8.61578464124863,0.812079284165445,61,8,488,FALSE
cinar,WSS,sst,2022,20,153,9.884667151313522,0.9800402658971503,61,8,488,FALSE
cinar,WSS,sst,2022,21,161,10.567099915143565,0.8898099609218907,61,8,488,FALSE
cinar,WSS,sst,2022,22,169,10.694372112141135,1.01055933176387,61,8,488,FALSE
cinar,WSS,sst,2022,23,177,12.148472981590452,1.1258900981526372,61,8,488,FALSE
cinar,WSS,sst,2022,24,185,12.945248877461308,1.526336511655723,61,8,488,FALSE
cinar,WSS,sst,2022,25,193,13.620435519518637,1.4578102757020261,61,8,488,FALSE
cinar,WSS,sst,2022,26,201,14.414298481551775,1.7678385495171103,61,8,488,FALSE
cinar,WSS,sst,2022,27,209,14.867441815664359,2.049653991079541,61,8,488,FALSE
cinar,WSS,sst,2022,28,217,16.781631596211408,1.7083711637596501,61,8,488,FALSE
cinar,WSS,sst,2022,29,225,15.008997958748044,1.9275842369287752,61,8,488,FALSE
cinar,WSS,sst,2022,30,233,15.905862710384712,1.6752900854283084,61,8,488,FALSE
cinar,WSS,sst,2022,31,241,15.800986514230491,1.9183328411033722,61,8,488,FALSE
cinar,WSS,sst,2022,32,249,16.156012610822536,1.597961557540439,61,8,488,FALSE
cinar,WSS,sst,2022,33,257,15.353904146213111,1.4079991156598046,61,8,488,FALSE
cinar,WSS,sst,2022,34,265,14.194878032275783,0.9837179644411244,61,8,488,FALSE
cinar,WSS,sst,2022,35,273,13.288318623005447,0.6646930515889451,61,8,488,FALSE
cinar,WSS,sst,2022,36,281,13.341217306400461,0.7581971225687335,61,8,488,FALSE
cinar,WSS,sst,2022,37,289,13.64025804741508,0.7020962214774605,61,7,427,FALSE
cinar,WSS,sst,2022,38,297,13.862796710375656,0.7535429223284564,61,8,488,FALSE
