"fYear","month","polygon","n_observations","mean_cfin_0_80","sd_cfin_0_80","min_cfin_0_80","max_cfin_0_80","mean_cgla_0_80","sd_cgla_0_80","min_cgla_0_80","max_cgla_0_80","mean_chyp_0_80","sd_chyp_0_80","min_chyp_0_80","max_chyp_0_80","mean_cfin_below_80","sd_cfin_below_80","min_cfin_below_80","max_cfin_below_80","mean_cgla_below_80","sd_cgla_below_80","min_cgla_below_80","max_cgla_below_80","mean_chyp_below_80","sd_chyp_below_80","min_chyp_below_80","max_chyp_below_80","mean_cfin_total","sd_cfin_total","min_cfin_total","max_cfin_total","mean_cgla_total","sd_cgla_total","min_cgla_total","max_cgla_total","mean_chyp_total","sd_chyp_total","min_chyp_total","max_chyp_total"
2015,7,"ecomon_17",30,183.153,77.347,65.775,342.399,0,0,0,0,0.86,0.28,0.358,1.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.153,77.347,65.775,342.399,0,0,0,0,0.86,0.28,0.358,1.427
2015,7,"ecomon_18",43,211.818,152.914,6.194,494.9,0,0,0,0,12.603,13.714,2.541,46.323,254.953,185.977,54.155,638.048,0,0,0,0,38.561,50.16,0.454,162.91,466.77,82.204,304.358,644.242,0,0,0,0,51.164,63.836,2.995,209.233
2015,7,"ecomon_19",144,679.972,130.946,306.388,916.852,0,0,0,0,1.076,0.513,0.573,3.672,14.665,12.096,0.425,49.119,0,0,0,0,0.044,0.169,0,0.877,684.657,124.253,347.141,916.852,0,0,0,0,1.09,0.579,0.573,4.549
2015,7,"ecomon_20",80,484.461,141.851,169.529,762.097,0,0,0,0,1.18,0.565,0.524,3.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.461,141.851,169.529,762.097,0,0,0,0,1.18,0.565,0.524,3.361
2015,7,"ecomon_21",17,193.136,105.519,36.948,437.66,0,0,0,0,0.912,0.554,0.156,2.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.136,105.519,36.948,437.66,0,0,0,0,0.912,0.554,0.156,2.043
2015,7,"ecomon_22",38,195.594,147.313,2.85,639.477,0,0,0,0,12.53,15.395,2.498,55.258,241.909,190.43,40.11,701.766,0,0,0,0,41.849,62.537,0.623,229.471,437.503,130.774,256.767,725.927,0,0,0,0,54.378,77.77,3.121,278.083
2015,7,"ecomon_23",151,1357.949,1156.719,202.217,5367.681,0,0,0,0,1.317,0.687,0.296,4.231,20.879,16.625,0.008,77.578,0,0,0,0,0.125,0.279,0,1.328,1365.554,1151.416,230.979,5367.681,0,0,0,0,1.363,0.819,0.296,5.437
2015,7,"ecomon_24",82,913.822,752.496,112.007,3263.675,0,0,0,0,0.361,0.159,0.141,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913.822,752.496,112.007,3263.675,0,0,0,0,0.361,0.159,0.141,0.905
2015,7,"ecomon_25",70,100.08,145.412,0,654.189,0,0,0,0,0.095,0.088,0.002,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.08,145.412,0,654.189,0,0,0,0,0.095,0.088,0.002,0.445
2015,7,"ecomon_26",43,229.093,130.158,29.218,509.201,0,0,0,0,5.529,5.149,1.755,25.442,259.814,177.885,41.639,783.71,0,0,0,0,14.642,16.93,0.826,82.377,488.907,130.694,202.449,824.06,0,0,0,0,20.171,22.038,3.135,107.819
2015,7,"ecomon_27",126,666.758,208.684,314.601,1467.917,0,0,0,0,1.435,0.475,0.5,2.485,21.468,16.887,0.473,69.967,0,0,0,0,0.088,0.203,0,0.857,676.64,200.405,355.194,1467.917,0,0,0,0,1.476,0.561,0.5,3.187
2015,7,"ecomon_28",24,968.037,1284.337,1.933,3449.993,0,0,0,0.001,17.629,16.285,1.979,65.316,2755.167,2192.748,255.236,7179.835,0.006,0.01,0,0.045,59.205,60.225,3.135,209.91,3723.203,2359.036,535.236,7671.694,0.006,0.01,0,0.045,76.834,75.482,7.613,275.226
2015,7,"ecomon_29",157,1625.618,635.127,348.541,3540.374,0,0,0,0.001,1.873,2.142,0.31,18.365,275.429,850.447,0.607,5176.524,0,0,0,0.001,1.7,6.632,0,46.177,1751.929,885.844,385.344,6739.488,0,0,0,0.001,2.652,6.337,0.31,64.542
2015,7,"ecomon_30",131,466.953,195.128,55.318,1053.188,0,0,0,0,0.34,0.169,0.037,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.953,195.128,55.318,1053.188,0,0,0,0,0.34,0.169,0.037,0.817
2015,7,"ecomon_31",67,372.913,293.495,24.394,1302.844,0,0,0,0,0.238,0.185,0.019,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.913,293.495,24.394,1302.844,0,0,0,0,0.238,0.185,0.019,0.789
2015,7,"ecomon_32",56,2131.677,673.503,751.01,3106.022,0.001,0.001,0,0.002,3.673,3.383,0.216,18.308,2064.065,1625.415,4.118,4756.478,0.002,0.002,0,0.005,9.056,10.132,0,49.486,3864.018,1654.575,751.01,6071.268,0.002,0.002,0,0.007,11.273,13.114,0.216,67.794
2015,7,"ecomon_33",70,3496.401,1919.234,21.606,7216.547,0,0.001,0,0.005,2.356,2.706,0.041,15.04,283.268,225.163,8.387,884.423,0,0,0,0.001,0.229,0.574,0,2.71,3597.568,2056.44,21.606,8100.97,0,0.001,0,0.006,2.438,2.974,0.041,17.75
2015,7,"ecomon_34",136,4956.807,1337.845,2600.144,7485.041,0.002,0.003,0,0.01,5.671,3.623,1.852,23.985,5740.91,2339.991,1081.185,9777.831,0.004,0.007,0,0.029,13.879,9.607,1.165,59.475,10697.717,1235.279,6727.069,13244.757,0.006,0.009,0,0.038,19.55,13.08,3.722,83.46
2015,7,"ecomon_35",39,2468.392,1478.634,290.561,5735.321,0.008,0.016,0,0.083,4.475,5.069,0.164,25.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2468.392,1478.634,290.561,5735.321,0.008,0.016,0,0.083,4.475,5.069,0.164,25.854
2015,7,"ecomon_36",93,4974.277,1679.28,1728.551,9678.186,0.061,0.068,0.001,0.25,17.432,9.893,0.495,47.007,2156.629,2184.813,26.639,8429.451,0.039,0.054,0,0.25,26.517,28.762,0,109.89,6458.408,2264.716,1728.551,11007.262,0.087,0.109,0.001,0.48,35.681,33.438,0.495,148.289
2015,7,"ecomon_37",123,1874.277,749.943,658.457,3231.482,0.012,0.014,0.001,0.102,20.85,7.299,8.375,37.1,9882.032,1120.893,5968.53,11472.644,0.07,0.058,0.004,0.268,59.696,24.938,21.285,112.416,11756.309,831.419,8995.263,13408.316,0.083,0.068,0.005,0.325,80.546,32.1,29.66,147.432
2015,7,"ecomon_38",214,4632.113,2306.153,306.611,9965.921,0.015,0.011,0,0.041,35.701,29.648,4.732,131.87,7458.101,2132.595,3657.947,11769.71,0.022,0.013,0.001,0.055,110.013,94.131,11.783,411.095,12090.213,1019.865,9708.953,16040.407,0.036,0.02,0.001,0.077,145.715,123.374,16.514,517.986
2015,7,"ecomon_40",61,2337.402,1414.204,31.684,4723.837,0.103,0.088,0.001,0.331,19.132,17,0.208,52.485,283.304,198.529,19.702,618.939,0.014,0.012,0.001,0.039,2.945,3.649,0,12.712,2425.644,1540.654,31.684,5221.484,0.107,0.095,0.001,0.368,20.049,18.538,0.208,56.621
2015,7,"ecomon_41",249,3836.009,693.66,2134.774,5400.831,0.15,0.097,0.017,0.474,23.728,18.406,4.04,120.951,3756.353,2169.488,21.906,7932.173,0.123,0.086,0.001,0.592,47.607,41.41,0,322.845,7577.276,1818.54,2842.12,10911.941,0.272,0.146,0.039,0.974,71.144,55.668,7.215,439.003
2015,7,"ecomon_42",214,4014.564,2183.728,843.121,7823.783,0.098,0.07,0.019,0.312,43.341,27.82,7.179,188.176,6584.925,2567.883,2807.627,11880.75,0.2,0.179,0.024,1.086,116.357,72.361,20.139,471.718,10599.489,1062.105,7953.358,12774.721,0.298,0.204,0.072,1.352,159.698,99.944,27.319,659.895
2015,7,"ecomon_43",96,4249.057,1162.931,1527.772,7156.861,0.171,0.067,0.064,0.371,62.888,26.013,25.72,131.298,2772.732,928.183,639.148,7072.42,0.116,0.068,0.02,0.457,93.239,57.137,0,210.508,7021.789,1675.199,4131.508,10666.185,0.287,0.117,0.095,0.613,156.127,50.02,80.04,289.567
2015,7,"ecomon_44",47,3058.056,496.053,2107.662,4074.345,0.209,0.05,0.145,0.423,99.516,27.581,51.411,173.248,606.337,613.514,1.377,2640.644,0.046,0.071,0,0.341,9.423,41.387,0,194.663,3341.873,820,2107.662,5921.305,0.231,0.093,0.148,0.764,103.927,46.936,51.411,367.911
2015,7,"ecomon_45",41,3045.367,950.444,1157.914,4906.034,0.187,0.078,0.046,0.357,49.151,29.961,5.264,121.762,282.692,363.064,1.347,1532.414,0.015,0.018,0,0.067,5.986,15.193,0,54.578,3183.266,1162.707,1157.914,6438.447,0.194,0.085,0.046,0.424,52.071,33.696,5.264,154.929
2015,7,"ecomon_46",27,4040.447,1069.483,2919.728,5809.079,0.491,0.345,0.164,1.508,130.526,54.292,63.924,272.299,2526.106,513.589,1268.79,3046.639,0.289,0.156,0.099,0.759,239.526,185.623,12.326,679.708,6566.553,1410.214,4317.844,8733.209,0.781,0.498,0.281,2.266,370.053,221.666,116.339,952.008
2015,7,"ecomon_47",135,4896.574,916.386,2859.545,7544.75,0.078,0.093,0.007,0.503,111.596,60.417,18.255,293.044,2533.549,1362.687,26.394,5205.493,0.048,0.072,0,0.343,66.629,75.869,0,275.647,7186.152,2065.352,2859.545,11959.592,0.122,0.159,0.012,0.846,171.809,95.189,18.255,423.853
2015,7,"WSS",358,3899.894,1853.913,2.155,9965.921,0.148,0.13,0,0.795,85.663,58.806,0.063,299.895,2451.646,1388.308,1.377,7091.913,0.066,0.063,0,0.343,74.262,76.795,0,332.526,5611.937,3224.763,2.155,15286.898,0.194,0.161,0,0.846,137.522,92.846,0.063,464.396
2015,7,"EGOM",217,2995.439,1366.977,8.081,5319.087,0.19,0.115,0.001,0.89,51.533,45.118,0.282,230.142,3358.357,2655.423,1.347,9805.678,0.172,0.171,0,1.086,87.73,92.465,0,473.515,5239.503,3321.894,8.081,11748.516,0.305,0.219,0.001,1.362,110.154,112.867,0.282,659.895
2015,7,"JB",98,3303.318,2298.204,843.121,6965.405,0.128,0.088,0.026,0.371,53.052,20.204,24.472,159.455,6911.368,3096.361,2618.687,11880.75,0.281,0.157,0.07,0.921,145.112,51.287,60.884,407.232,10214.686,1387.03,6906.391,12774.721,0.409,0.145,0.208,1.123,198.164,71.065,85.355,566.687
2015,7,"Browns",669,3588.598,1254.956,72.397,8965.643,7.467,10.422,0.001,50.011,370.05,262.722,2.695,1421.148,2546.714,1334.472,4.577,7713.479,4.314,6.312,0.001,28.791,631.884,706.63,0,2843.997,5880.26,2405.228,72.397,15128.326,11.349,15.6,0.002,65.186,938.65,838.686,2.695,3742.683
2015,7,"Halifax",2587,1779.882,986.735,26.492,4849.17,69.935,102.827,0.001,631.351,705.74,698.725,1.886,3261.72,2251.925,1467.064,0.599,7730.252,154.016,242.952,0,1138.323,3376.169,3727.893,0,15584.031,3541.728,1737.4,26.492,9418.562,190.434,293.71,0.001,1357.748,3347.164,4173.702,1.886,18206.842
2015,7,"GeorgesNEC",180,5163.098,2376.653,306.611,8884.748,0.02,0.018,0,0.081,42.714,25.576,4.732,131.547,6690.055,2286.86,3437.732,11769.71,0.021,0.014,0.001,0.071,132.768,82.482,11.783,373.966,11853.153,1403.021,5399.624,16040.407,0.042,0.029,0.001,0.152,175.482,107.678,16.514,505.513
2015,7,"GMB150",36,4395.953,1058.53,2751.005,5809.079,1.359,1.126,0.156,3.907,208.14,114.559,36.025,405.59,2643.735,479.832,144.926,3063.148,0.78,0.605,0.028,2.018,460.253,302.48,0,1005.48,7039.688,1310.643,3233.758,8851.115,2.139,1.712,0.289,5.861,668.393,401.116,116.553,1411.069
2015,7,"BOF",44,2374.895,817.607,41.201,3726.202,1.269,0.559,0.007,2.151,309.519,138.993,2.632,543.8,1558.513,905.327,23.528,2908.863,0.834,0.538,0.009,1.807,199.933,181.435,0,601.093,3472.939,1698.692,41.201,6635.065,1.856,1.052,0.007,3.958,450.381,229.992,2.632,821.072
2015,8,"ecomon_14",38,81.177,49.186,7.767,187.913,0,0,0,0,4.504,7.609,0.148,28.996,158.536,89.642,47.586,334.739,0,0,0,0,14.297,16.511,2.648,66.893,239.713,51.233,168.91,384.211,0,0,0,0,18.801,24.094,2.796,95.889
2015,8,"ecomon_15",114,360.567,188.459,136.78,824.532,0,0,0,0,1.949,0.933,0.872,4.366,15.529,15.262,0.429,49.907,0,0,0,0,2.069,2.177,0.012,6.942,364.245,184.932,143.806,824.532,0,0,0,0,2.439,1.708,0.872,7.907
2015,8,"ecomon_16",129,365.667,159.788,82.706,708.055,0,0,0,0,1.075,0.574,0.299,2.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.667,159.788,82.706,708.055,0,0,0,0,1.075,0.574,0.299,2.735
2015,8,"ecomon_17",30,67.691,41.197,17.068,158.354,0,0,0,0,1.003,0.383,0.39,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.691,41.197,17.068,158.354,0,0,0,0,1.003,0.383,0.39,1.86
2015,8,"ecomon_18",43,61.998,43.694,4.051,145.937,0,0,0,0,4.245,5.519,0.149,16.948,121.366,67.442,37.016,259.816,0,0,0,0,14.079,11.096,2.55,39.51,183.364,36.514,104.993,268.378,0,0,0,0,18.323,16.566,2.699,56.458
2015,8,"ecomon_19",144,315.132,123.605,101.966,635.858,0,0,0,0,1.597,0.658,0.704,3.122,8.984,8.19,0.225,32.606,0,0,0,0,1.047,1.294,0.005,4.957,318.002,120.207,122.219,635.858,0,0,0,0,1.932,1.211,0.8,5.829
2015,8,"ecomon_20",80,218.69,97.754,46.994,427.688,0,0,0,0,1.64,0.652,0.61,3.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.69,97.754,46.994,427.688,0,0,0,0,1.64,0.652,0.61,3.488
2015,8,"ecomon_21",17,54.87,35.837,10.114,145.347,0,0,0,0,1.017,0.624,0.188,2.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.87,35.837,10.114,145.347,0,0,0,0,1.017,0.624,0.188,2.337
2015,8,"ecomon_22",38,70.021,62.498,2.832,296.432,0,0,0,0,3.9,5.75,0.151,20.516,146.208,96.206,35.037,416.555,0,0,0,0,13.416,12.31,2.583,52.67,216.229,90.27,119.832,421.732,0,0,0,0,17.316,17.992,2.735,73.186
2015,8,"ecomon_23",151,690.324,758.214,82.409,3540.596,0,0,0,0,1.688,0.702,0.219,3.037,17.49,17.347,0.003,77.339,0,0,0,0,1.881,1.957,0,6.174,696.695,754.412,109.638,3540.596,0,0,0,0,2.373,1.644,0.396,7.394
2015,8,"ecomon_24",82,435.087,510.861,20.982,2238.533,0,0,0,0,0.559,0.257,0.15,1.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.087,510.861,20.982,2238.533,0,0,0,0,0.559,0.257,0.15,1.174
2015,8,"ecomon_25",70,23.224,37.61,0.031,198.268,0,0,0,0,0.12,0.096,0.004,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.224,37.61,0.031,198.268,0,0,0,0,0.12,0.096,0.004,0.483
2015,8,"ecomon_26",43,95.76,63.724,12.224,223.906,0,0,0,0,3.529,4.217,0.466,16.431,178.271,95.016,42.099,483.86,0,0,0,0,15.427,10.005,3.798,46.758,274.031,101.301,90.23,516.723,0,0,0,0,18.956,14.083,4.287,62.968
2015,8,"ecomon_27",126,353.195,96.929,174.092,527.501,0,0,0,0,1.794,0.643,0.747,2.948,25.909,24.164,0.427,99.644,0,0,0,0,1.656,1.79,0.005,6.206,365.121,91.322,194.95,527.928,0,0,0,0,2.556,1.487,0.747,6.96
2015,8,"ecomon_28",24,246.233,370.527,0.571,1488.247,0,0,0,0.002,23.593,24.21,1.186,107.354,953.23,667.139,196.428,2728.481,0.028,0.107,0,0.526,67.737,66.425,7.903,327.998,1199.463,807.398,278.835,3130.979,0.028,0.107,0,0.526,91.33,90.284,9.094,435.352
2015,8,"ecomon_29",157,744.936,337.604,140.443,1432.56,0,0,0,0.002,1.931,1.849,0.554,19.415,133.859,257.364,0.447,1331.998,0,0,0,0.001,3.869,9.621,0.002,57.831,806.324,376.574,171.649,1796.284,0,0,0,0.002,3.705,8.41,0.941,77.246
2015,8,"ecomon_30",131,182.533,100.182,8.647,456.449,0,0,0,0,0.468,0.254,0.048,1.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.533,100.182,8.647,456.449,0,0,0,0,0.468,0.254,0.048,1.259
2015,8,"ecomon_31",67,122.945,116.87,3.824,457.714,0,0,0,0.001,0.352,0.269,0.027,1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.945,116.87,3.824,457.714,0,0,0,0.001,0.352,0.269,0.027,1.003
2015,8,"ecomon_32",56,709.669,238.765,244.776,1200.749,0.002,0.001,0,0.003,2.257,2.022,0.201,9.026,1130.417,772.227,2.115,2267.355,0.004,0.004,0,0.015,9.161,7.94,0.015,36.167,1658.412,736.053,244.776,2945.249,0.006,0.005,0,0.018,9.946,9.721,0.695,44.757
2015,8,"ecomon_33",70,2241.453,1474.173,4.188,5084.207,0.001,0.002,0,0.015,1.237,0.983,0.047,4.992,388.876,369.566,6.189,1358.847,0,0.001,0,0.004,1.723,2.583,0.006,11.695,2380.338,1674.248,4.188,6250.977,0.001,0.003,0,0.019,1.853,2.147,0.047,14.087
2015,8,"ecomon_34",136,2151.325,837.948,915.212,4473.468,0.004,0.005,0,0.019,2.967,2.748,0.211,14.133,4660.236,1542.704,1349.639,8277.068,0.013,0.017,0,0.078,14.015,7.757,2.769,44.395,6811.561,1419.087,4263.124,10218.529,0.017,0.021,0.001,0.097,16.981,10.391,3.066,58.528
2015,8,"ecomon_35",39,1993.298,1414.037,127.881,5334.282,0.012,0.021,0,0.117,4.029,4.679,0.237,24.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.298,1414.037,127.881,5334.282,0.012,0.021,0,0.117,4.029,4.679,0.237,24.084
2015,8,"ecomon_36",93,3704.107,1723.069,744.276,7904.694,0.064,0.05,0.002,0.182,7.649,5.174,0.517,23.544,2530.341,2082.824,30.65,7715.44,0.075,0.086,0,0.334,32.66,28.029,0.1,106.918,5445.417,1968.645,744.276,9750.185,0.115,0.117,0.002,0.478,30.125,28.141,0.517,121.843
2015,8,"ecomon_37",123,1101.922,304.042,606.193,1747.544,0.023,0.013,0.004,0.083,20.466,9.267,6.547,41.266,7642.593,1134.365,5111.591,9238.427,0.173,0.1,0.022,0.44,61.317,25.524,21.928,111.788,8744.515,1193.04,6179.429,10885.206,0.196,0.11,0.027,0.481,81.783,34.75,28.475,150.411
2015,8,"ecomon_38",214,1373.689,620.825,198.318,4058.747,0.009,0.006,0.001,0.03,31.086,26.87,1.892,90.215,4491.52,896.898,2304.065,8080.278,0.031,0.014,0.003,0.075,85.657,69.436,13.96,271.564,5865.209,1161.701,3309.405,11428.155,0.04,0.018,0.004,0.091,116.743,95.942,16.427,361.78
2015,8,"ecomon_40",61,1833.958,1264.763,11.555,3946.054,0.078,0.071,0,0.2,10.786,8.702,0.19,28.275,467.147,342.274,25.573,967.268,0.025,0.02,0.001,0.067,21.689,15.444,0.616,39.537,1979.463,1459.522,11.555,4790.743,0.086,0.083,0,0.262,17.541,16.19,0.19,50.484
2015,8,"ecomon_41",249,1849.175,514.273,924.084,3086.182,0.093,0.051,0.019,0.199,8.136,6.597,0.483,43.375,3335.81,1452.393,21.667,5815.273,0.161,0.096,0.001,0.407,46.57,28.737,0.161,203.619,5171.588,1082.386,2323.915,7339.664,0.254,0.12,0.056,0.519,54.519,33.488,5.997,246.995
2015,8,"ecomon_42",214,1389.719,490.727,603.84,2402.965,0.037,0.016,0.011,0.087,27.651,15.119,4.07,94.407,4890.737,1286.536,2989.94,7766.663,0.147,0.081,0.03,0.359,87.561,45.056,19.908,286.996,6280.455,1012.063,4385.349,8513.363,0.184,0.086,0.048,0.389,115.211,59.986,23.987,381.403
2015,8,"ecomon_43",96,1292.649,344.552,624.377,2311.197,0.022,0.011,0.012,0.062,15.522,9.734,3.188,42.284,2248.041,795.7,335.205,3932.665,0.042,0.027,0.004,0.156,80.397,25.842,14.479,161.321,3540.689,859.507,2232.187,5415.432,0.064,0.036,0.027,0.18,95.918,29.756,47.847,187.989
2015,8,"ecomon_44",47,1782.189,377.034,1124.696,2877.145,0.029,0.012,0.018,0.087,46.865,17.486,14.741,90.44,435.95,593.189,0.585,2743.752,0.007,0.014,0,0.069,36.473,56.482,0.048,261.109,1986.251,570.044,1124.696,4105.796,0.033,0.016,0.018,0.103,63.937,41.807,23.392,275.851
2015,8,"ecomon_45",41,2110.237,761.736,549.427,3015.225,0.056,0.036,0.013,0.164,22.194,13.875,2.877,59.531,397.31,509.673,1.384,2048.295,0.012,0.015,0,0.06,21.105,21.885,0.036,88.415,2304.047,1011.396,549.427,4702.251,0.062,0.043,0.013,0.182,32.49,20.091,3.494,96.661
2015,8,"ecomon_46",27,1439.933,416.071,931.781,2326.887,0.034,0.021,0.016,0.103,46.29,53.151,4.102,189.469,2532.984,829.958,999.437,4011.272,0.061,0.037,0.015,0.177,231.105,167.351,55.726,616.727,3972.917,1108.585,2513.068,6338.159,0.096,0.057,0.033,0.28,277.395,218.667,59.828,806.196
2015,8,"ecomon_47",135,2591.312,908.754,1066.93,4409.318,0.031,0.026,0.002,0.162,21.964,15.871,1.969,91.107,2463.691,1504.921,9.891,6188.179,0.035,0.041,0,0.224,76.493,57.899,0.137,214.816,4817.759,1314.473,1552.787,8675.171,0.063,0.06,0.005,0.383,91.091,55.23,7.598,228.453
2015,8,"WSS",358,1833.945,1034.178,0.352,4409.318,0.038,0.051,0,0.399,26.206,23.22,0.044,123.439,2218.963,1453.049,0.585,7110.704,0.035,0.035,0,0.224,75.141,52.455,0.048,261.109,3383.5,1967.846,0.352,11049.974,0.063,0.065,0,0.399,78.679,56.584,0.044,299.121
2015,8,"EGOM",217,1588.502,819.639,2.023,3086.182,0.054,0.045,0,0.194,20.285,20.105,0.21,108.783,2977.023,1953.129,1.384,6804.893,0.105,0.072,0,0.332,77.997,60.567,0.036,447.195,3577.757,2332.018,2.023,7830.609,0.124,0.102,0,0.489,72.403,69.508,0.21,546.335
2015,8,"JB",98,1226.425,583.07,603.84,2402.965,0.043,0.018,0.022,0.087,34.914,10.388,9.151,74.817,5036.617,1548.087,2233.597,7766.663,0.188,0.075,0.054,0.359,108.281,28.651,50.659,223.519,6263.041,1270.573,3490.781,8513.363,0.231,0.069,0.084,0.389,143.195,38.663,66.405,298.336
2015,8,"Browns",669,1969.134,762.174,18.441,4235.323,2.396,2.756,0.001,11.619,143.594,140.371,0.983,547.509,2862.888,1574.384,2.753,7309.874,4.386,5.784,0.002,24.735,487.89,426.163,0.63,1680.251,4545.305,1876.086,18.441,10634.077,6.343,8.042,0.001,34.548,582.622,533.997,0.983,2224.887
2015,8,"Halifax",2587,1261.122,626.04,4.937,2991.904,23.269,35.26,0,217.236,238.79,205.106,0.822,1420.288,2022.154,1043.309,0.451,5209.165,63.032,103.768,0,510.242,1896.413,1897.824,0.042,7692.358,2843.201,1324.328,4.937,6394.007,72.584,121.946,0,603.039,1722.493,1957.611,0.822,8322.446
2015,8,"GeorgesNEC",180,1423.908,607.578,190.879,3347.876,0.01,0.006,0.001,0.023,37.551,24.784,4.349,90.215,4128.151,924.988,1791.233,8080.278,0.029,0.012,0.004,0.061,103.687,62.482,14.109,271.564,5552.059,1197.401,2200.506,11428.155,0.039,0.016,0.005,0.084,141.238,86.79,18.489,361.78
2015,8,"GMB150",36,1655.078,561.098,796.292,2364.043,0.077,0.055,0.015,0.189,93.87,80.094,4.72,251.688,3073.805,880.403,79.817,4228.121,0.14,0.096,0.002,0.337,403.481,230.334,9.539,788.444,4728.883,1311.089,2329.724,6592.164,0.217,0.15,0.051,0.527,497.351,301.612,77.95,1040.132
2015,8,"BOF",44,1313.656,501.523,13.629,2107.895,0.086,0.048,0.001,0.241,70.367,56.894,1.303,205.081,1682.215,1115.563,10.136,3723.669,0.099,0.064,0.001,0.211,250.996,149.083,1.843,470.488,2498.853,1360.433,13.629,5192.911,0.156,0.085,0.001,0.294,247.205,142.665,1.303,524.122
2015,9,"ecomon_14",38,19.44,25.938,0,94.702,0,0,0,0,1.012,1.587,0.026,6.043,114.347,34.955,63.194,250.973,0,0,0,0,3.718,3.558,0.468,13.942,133.787,33.776,82.696,250.973,0,0,0,0,4.73,5.064,0.494,19.985
2015,9,"ecomon_15",114,188.786,98.878,59.49,564.519,0,0,0,0,2.145,1.156,0.697,4.552,23.685,22.785,0.436,70.777,0,0,0,0,1.933,1.858,0.016,6.307,194.395,94.505,96.391,564.519,0,0,0,0,2.603,1.715,0.697,7.479
2015,9,"ecomon_16",129,134.458,103.157,15.048,388.435,0,0,0,0,0.776,0.32,0.228,1.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.458,103.157,15.048,388.435,0,0,0,0,0.776,0.32,0.228,1.523
2015,9,"ecomon_17",30,8.934,3.829,2.628,17.657,0,0,0,0,0.646,0.216,0.275,1.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.934,3.829,2.628,17.657,0,0,0,0,0.646,0.216,0.275,1.081
2015,9,"ecomon_18",43,13.345,16.093,0,52.627,0,0,0,0,1.014,0.943,0.023,3.859,78.959,23.83,36.569,119.169,0,0,0,0.001,5.032,2.966,0.4,10.274,92.304,17.337,44.907,119.169,0,0,0,0.001,6.046,3.485,0.424,12.708
2015,9,"ecomon_19",144,104.521,42.875,39.877,224.168,0,0,0,0,1.894,1.029,0.396,3.941,10.86,10.951,0.188,43.441,0,0,0,0,1.175,1.345,0.007,4.749,107.99,41.17,55.347,224.168,0,0,0,0,2.269,1.585,0.784,7.002
2015,9,"ecomon_20",80,49.759,28.758,8.625,104.359,0,0,0,0,1.231,0.42,0.487,2.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.759,28.758,8.625,104.359,0,0,0,0,1.231,0.42,0.487,2.416
2015,9,"ecomon_21",17,10.101,6.286,2.702,26.711,0,0,0,0,0.755,0.446,0.151,1.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.101,6.286,2.702,26.711,0,0,0,0,0.755,0.446,0.151,1.685
2015,9,"ecomon_22",38,10.125,14.175,0,62.287,0,0,0,0,0.912,1.039,0.025,4.412,77.399,31.719,26.814,145.484,0,0.001,0,0.005,4.335,2.961,0.435,10.11,87.524,30.214,38.709,145.484,0,0.001,0,0.005,5.247,3.714,0.461,14.521
2015,9,"ecomon_23",151,226.624,322.879,16.255,1759.963,0,0,0,0.002,2.129,1.107,0.043,4.306,14.573,14.436,0.002,57.567,0,0,0,0,2.251,2.285,0,7.258,231.932,320.238,34.386,1759.963,0,0,0,0.002,2.949,2.128,0.327,8.893
2015,9,"ecomon_24",82,157.096,202.088,7.078,962.792,0,0,0,0.001,0.517,0.207,0.182,1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.096,202.088,7.078,962.792,0,0,0,0.001,0.517,0.207,0.182,1.003
2015,9,"ecomon_25",70,7.625,12.716,0.044,78.556,0,0,0,0.001,0.11,0.088,0.003,0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.625,12.716,0.044,78.556,0,0,0,0.001,0.11,0.088,0.003,0.378
